Blockno,UnixTimestamp,DateTime (UTC),Value_IN(ETH),Value_OUT(ETH),CurrentValue @ $3083.38454496098/Eth,TxnFee(ETH),TxnFee(USD),Historical $Price/Eth,Total Value,Net Value,Fee Ratio,Time Gap,Block Gap,Total Value_z,Net Value_z,Fee Ratio_z,Time Gap_z,Block Gap_z,IF_Score,StatScore,TempScore,FinalScore,FraudFlag
19559366,1711954823,2024-04-01 07:00:23,0.14,0,431.673836294537,0.0027252897400877,8.4031162651273,3505.52,0.14,0.14,0.1427252907400877,12.0,1.0,-0.1119040398917591,-0.1119040398917591,-0.1126898353494969,0.2684558494878098,0.2838503468984646,0.2195917069263477,0.1096173745016646,0.041875783680650466,0.15105622254980333,0
19559367,1711954835,2024-04-01 07:00:35,0.0,0,0.0,0.0022624564363532,6.97602320949895,3505.52,0.0,0.0,0.0022624574363532,12.0,1.0,-0.2188538498405188,-0.2188538498405188,-0.219818498231368,0.2684558494878098,0.2838503468984646,0.0318366369570284,0.10711430866109324,0.0526315793940871,0.058578926955659597,0
19559368,1711954847,2024-04-01 07:00:47,0.841,0,2593.12640231218,0.000614619993156,1.89510978792126,3505.52,0.841,0.841,0.841614620993156,12.0,1.0,0.4236089370659588,0.4236089370659588,0.4203414134970759,0.2684558494878098,0.2838503468984646,0.3794541426245071,0.12211106260236934,0.19728013560756663,0.2658164172144777,0
19559370,1711954871,2024-04-01 07:01:11,0.0,0,0.0,0.0005709940571452,1.76059425106632,3505.52,0.0,0.0,0.0005709950571452,24.0,2.0,-0.2188538498405188,-0.2188538498405188,-0.221108548408611,1.3089823978901738,1.3406275133112149,0.1548358567618605,0.21419643391592158,0.05263157916949953,0.15220317438960662,0
19559371,1711954883,2024-04-01 07:01:23,2.058,0,6345.6053935297,0.0008509975412986,2.62395266664017,3505.52,2.058,2.058,2.0588509985412986,12.0,1.0,1.353308356406248,1.353308356406248,1.3487073197715715,0.2684558494878098,0.2838503468984646,0.5571936597599231,0.14383605857685677,0.337674243163344,0.3892824960856874,0
19559374,1711954919,2024-04-01 07:01:59,10.0,0,30833.8454496098,0.0025176183319492,7.7627854548428,3505.52,10.0,10.0,10.002517619331948,36.0,3.0,7.420418289356599,7.420418289356599,7.407209511767636,2.3495089462925374,2.397404679723965,0.948802920359452,0.49980639685978584,0.6242887023887961,0.749201119715421,1
19559374,1711954919,2024-04-01 07:01:59,0.0,0,0.0,0.0023590427463642,7.27383594504168,3505.52,0.0,0.0,0.0023590437463642,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.2197448334618286,-0.7720706989145539,-0.7729268195142854,0.0008276676070969,1.7949506672125094e-05,0.05263157940090218,0.010945534535730524,0
19559375,1711954931,2024-04-01 07:02:11,0.718,0,2213.87010328198,0.0021799738586524,6.72169770418804,3505.52,0.718,0.718,0.7201799748586524,12.0,1.0,0.3296458897538342,0.3296458897538342,0.3277252319639026,0.2684558494878098,0.2838503468984646,0.3544798607541847,0.11992953998925067,0.0003386970950332199,0.21328653179287418,0
19559376,1711954943,2024-04-01 07:02:23,0.0,0,0.0,0.002325175595136,7.16941049436287,3505.52,0.0,0.0,0.002325176595136,12.0,1.0,-0.2188538498405188,-0.2188538498405188,-0.2197706633738513,0.2684558494878098,0.2838503468984646,0.0310812128135117,0.10711486841506151,0.052631579397890864,0.05820138281085248,0
19559376,1711954943,2024-04-01 07:02:23,0.6,0,1850.03072697659,0.003267688318839,10.0755396600578,3505.52,0.6,0.6,0.6032676893188389,0.0,0.0,0.2395024785113082,0.2395024785113082,0.2385581795147994,-0.7720706989145539,-0.7729268195142854,0.337511796598112,0.010735781074478925,0.010568379080482113,0.1740903084374961,0
19559376,1711954943,2024-04-01 07:02:23,0.0,0,0.0,0.0028156590911792,8.68175972562082,3505.52,0.0,0.0,0.0028156600911792,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.2193965797827628,-0.7720706989145539,-0.7729268195142854,0.0007160685090513,2.2024701811137367e-05,0.052631579400808884,0.01089095754523077,0
19559377,1711954955,2024-04-01 07:02:35,0.4,0,1233.35381798439,0.0019890302005176,6.13294497973667,3505.52,0.4,0.4,0.4019890312005176,12.0,1.0,0.0867170357273659,0.0867170357273659,0.0850463002246661,0.2684558494878098,0.2838503468984646,0.2896350255929497,0.11425168313958037,0.02531710420178313,0.1841564385787056,0
19559377,1711954955,2024-04-01 07:02:35,0.0,0,0.0,0.0006201725526807,1.91223046414489,3505.52,0.0,0.0,0.0006201735526807,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.2210710407893687,-0.7720706989145539,-0.7729268195142854,0.018302666053808,2.430492862964701e-06,0.05263157940262803,0.019678378055288496,0
19559377,1711954955,2024-04-01 07:02:35,0.0,0,0.0,0.0054766,16.8864637989333,3505.52,0.0,0.0,0.005476601,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.217367124482276,-0.7720706989145539,-0.7729268195142854,0.0174847963305015,4.577298322935699e-05,0.05263157940262803,0.019282445940745165,0
19559377,1711954955,2024-04-01 07:02:35,0.3,0,925.015363488294,0.0006179612380189,1.90541213069255,3505.52,0.3,0.3,0.3006179622380189,0.0,0.0,0.0103243143353947,0.0103243143353947,0.0077322747459439,-0.7720706989145539,-0.7729268195142854,0.2792412222326611,0.005357271815635257,0.032536798848819326,0.147735152430785,0
19559377,1711954955,2024-04-01 07:02:35,1.23,0,3792.56299030201,0.0023336777059426,7.19562577142353,3505.52,1.23,1.23,1.232333678705943,0.0,0.0,0.7207766232807268,0.7207766232807268,0.718336329523895,-0.7720706989145539,-0.7729268195142854,0.4617183704010429,0.021972653468358798,0.026099758593086653,0.24267093295964642,0
19559378,1711954967,2024-04-01 07:02:47,0.0,0,0.0,0.0039877243554545,12.295687647173,3505.52,0.0,0.0,0.0039877253554545,12.0,1.0,-0.2188538498405188,-0.2188538498405188,-0.218502665132041,0.2684558494878098,0.2838503468984646,0.0313316137080516,0.10712970627775162,0.052631579406905,0.05833103461873228,0
19559378,1711954967,2024-04-01 07:02:47,0.0,0,0.0,0.0022192344584905,6.84275323095451,3505.52,0.0,0.0,0.0022192354584905,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.2198514629138155,-0.7720706989145539,-0.7729268195142854,0.0030800877547901,1.670175007820079e-05,0.052631579406284046,0.01207137028367532,0
19559378,1711954967,2024-04-01 07:02:47,1.0,0,3083.38454496098,0.0055024078925,16.9660394558058,3505.52,1.0,1.0,1.0055024088925,0.0,0.0,0.545073364079193,0.545073364079193,0.5453358989945973,-0.7720706989145539,-0.7729268195142854,0.3796008763947069,0.017895540173505513,0.008259933761751107,0.19682108700175535,0
19559380,1711954991,2024-04-01 07:03:11,0.0,0,0.0,0.0040800505073819,12.5803646771218,3505.52,0.0,0.0,0.0040800515073819,24.0,2.0,-0.2188538498405188,-0.2188538498405188,-0.2184322495140987,1.3089823978901738,1.3406275133112149,0.1451169239924902,0.21422775143214917,0.05263157941002271,0.1473531033078944,0
19559382,1711955015,2024-04-01 07:03:35,0.0,0,0.0,0.003542875,10.9240460197286,3505.52,0.0,0.0,0.003542876,24.0,2.0,-0.2188538498405188,-0.2188538498405188,-0.218841944324357,1.3089823978901738,1.3406275133112149,0.1406766948323876,0.2142229572651393,0.05263157940952554,0.1451315504776407,0
19559382,1711955015,2024-04-01 07:03:35,0.0,0,0.0,0.0004058991771968,1.25154324978129,3505.52,0.0,0.0,0.0004059001771968,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.2212344635231045,-0.7720706989145539,-0.7729268195142854,0.0234919044357811,5.181526059694676e-07,0.05263157940952554,0.02227242354557745,0
19559383,1711955027,2024-04-01 07:03:47,0.0,0,0.0,0.004611338950855,14.2185312526429,3505.52,0.0,0.0,0.004611339950855,12.0,1.0,-0.2188538498405188,-0.2188538498405188,-0.2180270446694065,0.2684558494878098,0.2838503468984646,0.0397339189122647,0.1071352718936054,0.052631579406359354,0.06253385690548584,0
19559384,1711955039,2024-04-01 07:03:59,0.0,0,0.0,0.0020656496325044,6.36919215216867,3505.52,0.0,0.0,0.0020656506325044,12.0,1.0,-0.2188538498405188,-0.2188538498405188,-0.2199685995019068,0.2684558494878098,0.2838503468984646,0.0326404570316877,0.10711255220594336,0.052631579406359354,0.05898031005889873,0
19559385,1711955051,2024-04-01 07:04:11,0.208,0,641.343985351884,0.0018741389642805,5.77869111757195,3505.52,0.208,0.208,0.2098741399642805,12.0,1.0,-0.0599569893452187,-0.0599569893452187,-0.0614765267307758,0.2684558494878098,0.2838503468984646,0.2253571622534027,0.11082354668462638,0.037485801154041015,0.15342280536289746,0
19559386,1711955063,2024-04-01 07:04:23,0.0,0,0.0,0.00449488,13.8594435234542,3505.52,0.0,0.0,0.004494881,12.0,1.0,-0.2188538498405188,-0.2188538498405188,-0.2181158659710439,0.2684558494878098,0.2838503468984646,0.0356946481996192,0.10713423252443735,0.052631579234686296,0.06051390970407806,0
19559389,1711955099,2024-04-01 07:04:59,0.0,0,0.0,0.0021169483625986,6.52736586371717,3505.52,0.0,0.0,0.0021169493625986,36.0,3.0,-0.2188538498405188,-0.2188538498405188,-0.2199294748150892,2.3495089462925374,2.397404679723965,0.3017130741597624,0.32130745236497327,0.052631579234686296,0.25777508863631043,0
19559389,1711955099,2024-04-01 07:04:59,0.0,0,0.0,0.0019598693886125,6.04303098299002,3505.52,0.0,0.0,0.0019598703886125,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.2200492763316484,-0.7720706989145539,-0.7729268195142854,0.0054138502446994,1.4386976890603582e-05,0.05263157918931133,0.013237557053279149,0
19559389,1711955099,2024-04-01 07:04:59,0.0,0,0.0,0.0004777682215096,1.47314315027637,3505.52,0.0,0.0,0.0004777692215096,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.2211796502003291,-0.7720706989145539,-0.7729268195142854,0.0230343283602917,1.1595671837757921e-06,0.05263157918931133,0.02204382788816325,0
19559391,1711955123,2024-04-01 07:05:23,0.0,0,0.0,0.0021171483340574,6.52798245262259,3505.52,0.0,0.0,0.0021171493340574,24.0,2.0,-0.2188538498405188,-0.2188538498405188,-0.2199293223001891,1.3089823978901738,1.3406275133112149,0.1347846039893662,0.2142102329848007,0.052631579135467566,0.14218168771721684,0
19559392,1711955135,2024-04-01 07:05:35,0.0,0,0.0,0.0027963118556239,8.62210475852217,3505.52,0.0,0.0,0.0027963128556239,12.0,1.0,-0.2188538498405188,-0.2188538498405188,-0.2194113355970003,0.2684558494878098,0.2838503468984646,0.0300604005667803,0.10711907319708554,0.052631579135467566,0.057692238069609325,0
19559392,1711955135,2024-04-01 07:05:35,0.0,0,0.0,0.0006541351950665,2.01695035078308,3505.52,0.0,0.0,0.0006541361950665,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.2210451380478309,-0.7720706989145539,-0.7729268195142854,0.0168322078977501,2.7336015815426556e-06,0.05263157908646148,0.01894323984664181,0
19559392,1711955135,2024-04-01 07:05:35,0.0,0,0.0,0.0024408045036558,7.5259388838435,3505.52,0.0,0.0,0.0024408055036558,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.2196824751316746,-0.7720706989145539,-0.7729268195142854,0.0008276676070969,1.8679211422415682e-05,0.05263157908646148,0.010945753384267473,0
19559392,1711955135,2024-04-01 07:05:35,1.3,0,4008.39990844927,0.0043345761201635,13.3651650178691,3505.52,1.3,1.3,1.3043345771201635,0.0,0.0,0.7742515282551067,0.7742515282551067,0.7732502152258135,-0.7720706989145539,-0.7729268195142854,0.4719407812751133,0.02323997860361532,0.28625427008794735,0.30019323823623073,0
19559394,1711955159,2024-04-01 07:05:59,0.0,0,0.0,0.0051473707814833,15.8713235148095,3505.52,0.0,0.0,0.0051473717814833,24.0,2.0,-0.2188538498405188,-0.2188538498405188,-0.2176182221223548,1.3089823978901738,1.3406275133112149,0.1602083880729863,0.2142372770184366,0.05263157918931133,0.15490169297988637,0
19559394,1711955159,2024-04-01 07:05:59,0.167,0,514.925219008484,0.0018745029790463,5.77981351507484,3505.52,0.167,0.167,0.1688745039790463,0.0,0.0,-0.0912780051159269,-0.0912780051159269,-0.0927462660520942,-0.7720706989145539,-0.7729268195142854,0.2355494645890626,0.0029944977572090798,0.013084112181859998,0.12128990405806601,0
19559394,1711955159,2024-04-01 07:05:59,0.0,0,0.0,0.0022968990354224,7.08222298715741,3505.52,0.0,0.0,0.0022969000354224,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.2197922294348638,-0.7720706989145539,-0.7729268195142854,0.002377437239486,1.7394888442563445e-05,0.052631579077407085,0.011720252901757187,0
19559396,1711955183,2024-04-01 07:06:23,0.1074075336554559,0,331.178729285609,0.0024006034608262,7.4019836096914,3505.52,0.1074075336554559,0.1074075336554559,0.1098081381162821,24.0,2.0,-0.1368023119011187,-0.1368023119011187,-0.1377951992633901,1.3089823978901738,1.3406275133112149,0.329636261520932,0.21612993748727946,0.011997502061465057,0.23205661241894285,0
19559396,1711955183,2024-04-01 07:06:23,0.25,0,770.846136240245,0.0022550110087793,6.95306609318712,3505.52,0.25,0.25,0.2522550120087793,0.0,0.0,-0.0278720463605908,-0.0278720463605908,-0.0291533416781351,-0.7720706989145539,-0.7729268195142854,0.2620189568643437,0.004479405262707747,0.07684929061042878,0.1477231581330699,0
19559397,1711955195,2024-04-01 07:06:35,0.078209749553497,0,241.150733038522,0.0037940158812572,11.6984099316052,3505.52,0.078209749553497,0.078209749553497,0.0820037664347542,12.0,1.0,-0.1591072937627574,-0.1591072937627574,-0.1590011303303768,0.2684558494878098,0.2838503468984646,0.2228444393174428,0.10852398528200642,0.013625903781641899,0.14670459599965172,0
19559397,1711955195,2024-04-01 07:06:35,0.0,0,0.0,0.00225269,6.94590953058815,3505.52,0.0,0.0,0.002252691,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.219825946929668,-0.7720706989145539,-0.7729268195142854,0.0030800877547901,1.700033303888691e-05,0.05263157897218259,0.012071459771743233,0
19559398,1711955207,2024-04-01 07:06:47,0.0,0,0.0,0.0021754937854466,6.70788391570493,3505.52,0.0,0.0,0.0021754947854465,12.0,1.0,-0.2188538498405188,-0.2188538498405188,-0.2198848231964365,0.2684558494878098,0.2838503468984646,0.0318366369570284,0.10711353253957179,0.05263157897218259,0.05857869403482226,0
19559401,1711955243,2024-04-01 07:07:23,0.0,0,0.0,0.0015171788209118,4.67804572834187,3505.52,0.0,0.0,0.0015171798209118,36.0,3.0,-0.2188538498405188,-0.2188538498405188,-0.2203869090525094,2.3495089462925374,2.397404679723965,0.3076306482399363,0.3213020995607021,0.05263157897218259,0.2607322697826153,0
19559403,1711955267,2024-04-01 07:07:47,0.0,0,0.0,0.0046543435396796,14.3511309371871,3505.52,0.0,0.0,0.0046543445396796,24.0,2.0,-0.2188538498405188,-0.2188538498405188,-0.2179942457859566,1.3089823978901738,1.3406275133112149,0.1519780232807976,0.21423287686447362,0.05263157897218259,0.1507851904941774,0
19559404,1711955279,2024-04-01 07:07:59,0.06,0,185.003072697659,0.0026330021828721,8.1185582375165,3505.52,0.06,0.06,0.0626330031828721,12.0,1.0,-0.1730182170053361,-0.1730182170053361,-0.173774888750073,0.2684558494878098,0.2838503468984646,0.2232832140406299,0.1081885879077225,0.020451135369833992,0.1481884104665985,0
19559404,1711955279,2024-04-01 07:07:59,0.06,0,185.003072697659,0.0026330021828721,8.1185582375165,3505.52,0.06,0.06,0.0626330031828721,0.0,0.0,-0.1730182170053361,-0.1730182170053361,-0.173774888750073,-0.7720706989145539,-0.7729268195142854,0.2420060398897699,0.0010913667428509976,0.021405753251823575,0.12561158061810496,0
19559404,1711955279,2024-04-01 07:07:59,0.06,0,185.003072697659,0.0026330021828721,8.1185582375165,3505.52,0.06,0.06,0.0626330031828721,0.0,0.0,-0.1730182170053361,-0.1730182170053361,-0.173774888750073,-0.7720706989145539,-0.7729268195142854,0.2420060398897699,0.0010913667428509976,0.02230536623893293,0.12579150321552685,0
19559406,1711955303,2024-04-01 07:08:23,0.0,0,0.0,0.0023532292925827,7.25591083149915,3505.52,0.0,0.0,0.0023532302925827,24.0,2.0,-0.2188538498405188,-0.2188538498405188,-0.2197492672861769,1.3089823978901738,1.3406275133112149,0.1332045879922766,0.21421233995268638,0.052631578965477335,0.14139231177503966,0
19559406,1711955303,2024-04-01 07:08:23,0.03,0,92.5015363488294,0.0055840156498861,17.2176675536791,3505.52,0.03,0.03,0.0355840166498861,0.0,0.0,-0.1959360334229274,-0.1959360334229274,-0.1944047001488117,-0.7720706989145539,-0.7729268195142854,0.2286789781246087,0.0005822177488547495,0.037683794707808596,0.1220509133285225,0
19559407,1711955315,2024-04-01 07:08:35,0.1,0,308.338454496098,0.0020979657305178,6.46883510933661,3505.52,0.1,0.1,0.1020979667305178,12.0,1.0,-0.1424611284485476,-0.1424611284485476,-0.1436756185296092,0.2684558494878098,0.2838503468984646,0.213869935827033,0.10889779430571589,0.005057532281733794,0.14061581266157802,0
19559411,1711955363,2024-04-01 07:09:23,0.0,0,0.0,0.0025984243218132,8.01194139512972,3505.52,0.0,0.0,0.0025984253218132,48.0,4.0,-0.2188538498405188,-0.2188538498405188,-0.2195622611222763,3.3900354946949016,3.454181846136715,0.5159141784341561,0.4284089705912855,0.05263157899517375,0.39700609619349847,0
19559411,1711955363,2024-04-01 07:09:23,0.15,0,462.507681744147,0.004242729,13.0819650270578,3505.52,0.15,0.15,0.15424273,0.0,0.0,-0.104264767752562,-0.104264767752562,-0.1039056763038829,-0.7720706989145539,-0.7729268195142854,0.2221212159840385,0.0027121914994031513,0.014198854408884376,0.11471403632361707,0
19559414,1711955399,2024-04-01 07:09:59,0.0,0,0.0,0.0037766521735084,11.6448709434891,3505.52,0.0,0.0,0.0037766531735084,36.0,3.0,-0.2188538498405188,-0.2188538498405188,-0.2186636463687967,2.3495089462925374,2.397404679723965,0.2973952174658255,0.32132226483714865,0.052631579025377996,0.25562060398913294,0
19559414,1711955399,2024-04-01 07:09:59,0.0,0,0.0,0.0030986000142814,9.55417539505134,3505.52,0.0,0.0,0.0030986010142813,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.2191807854544442,-0.7720706989145539,-0.7729268195142854,0.0011837088934391,2.4549884029308912e-05,0.0526315784803115,0.011125535107990641,0
19559414,1711955399,2024-04-01 07:09:59,0.0,0,0.0,0.0030981398387293,9.55275649686595,3505.52,0.0,0.0,0.0030981408387293,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.2191811364226714,-0.7720706989145539,-0.7729268195142854,0.0011837088934391,2.4545777069069975e-05,0.0526315784803115,0.011125533875902571,0
19559414,1711955399,2024-04-01 07:09:59,0.0,0,0.0,0.0032557472826078,10.0387208534917,3505.52,0.0,0.0,0.0032557482826077,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.2190609318509294,-0.7720706989145539,-0.7729268195142854,0.0007668360426518,2.59523870085929e-05,0.052631578295600175,0.010917519396548513,0
19559414,1711955399,2024-04-01 07:09:59,0.0,0,0.0,0.0030981398387293,9.55275649686595,3505.52,0.0,0.0,0.0030981408387293,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.2191811364226714,-0.7720706989145539,-0.7729268195142854,0.0011837088934391,2.4545777069069975e-05,0.052631578295600175,0.011125533838960307,0
19559415,1711955411,2024-04-01 07:10:11,0.1380284854885841,0,425.594898919871,0.0018751798572751,5.78190059094438,3505.52,0.1380284854885841,0.1380284854885841,0.1399036663458591,12.0,1.0,-0.1134101334796674,-0.1134101334796674,-0.1148418412673537,0.2684558494878098,0.2838503468984646,0.2186621722650906,0.10957459684687697,0.10423210471245707,0.16304988612909982,0
19559416,1711955423,2024-04-01 07:10:23,0.1,0,308.338454496098,0.0050373587275654,15.5321140479997,3505.52,0.1,0.1,0.1050373597275654,12.0,1.0,-0.1424611284485476,-0.1424611284485476,-0.1414337924603804,0.2684558494878098,0.2838503468984646,0.2129905750373225,0.1089240277075405,0.0829751872797828,0.15576753328687995,0
19559416,1711955423,2024-04-01 07:10:23,0.12,0,370.006145395318,0.0031732432335251,9.78432914365334,3505.52,0.12,0.12,0.123173244233525,0.0,0.0,-0.1271825841701534,-0.1271825841701534,-0.1276018554874,-0.7720706989145539,-0.7729268195142854,0.2326038012450268,0.002167160480773389,0.10178332286476965,0.13730871333969935,0
19559417,1711955435,2024-04-01 07:10:35,0.1,0,308.338454496098,0.0029252301724326,9.01960950413228,3505.52,0.1,0.1,0.1029252311724326,12.0,1.0,-0.1424611284485476,-0.1424611284485476,-0.1430446777217984,0.2684558494878098,0.2838503468984646,0.212016401147172,0.1089051774492907,0.062030611697580604,0.15108587614788935,0
19559418,1711955447,2024-04-01 07:10:47,0.0,0,0.0,0.0032815875104467,10.1183962126483,3505.52,0.0,0.0,0.0032815885104467,12.0,1.0,-0.2188538498405188,-0.2188538498405188,-0.219041223939649,0.2684558494878098,0.2838503468984646,0.0299815017898721,0.10712340416992976,0.052631578324292314,0.057654087810773434,0
19559418,1711955447,2024-04-01 07:10:47,0.0,0,0.0,0.0062494074672662,19.2693263997326,3505.52,0.0,0.0,0.0062494084672662,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.2167777171017889,-0.7720706989145539,-0.7729268195142854,0.019554067447946,5.2670110915996354e-05,0.052631578324292314,0.02031915042210626,0
19559418,1711955447,2024-04-01 07:10:47,0.0,0,0.0,0.002589489,7.98439036194646,3505.52,0.0,0.0,0.00258949,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.2195690759433628,-0.7720706989145539,-0.7729268195142854,0.0,2.0006186121479205e-05,0.052631578324292314,0.010532317520694907,0
19559419,1711955459,2024-04-01 07:10:59,0.0,0,0.0,0.0024301662095863,7.49313693232482,3505.52,0.0,0.0,0.0024301672095862,12.0,1.0,-0.2188538498405188,-0.2188538498405188,-0.2196905887813298,0.2684558494878098,0.2838503468984646,0.0296505098851663,0.10711580543198286,0.05263157824411163,0.05748631222100033,0
19559420,1711955471,2024-04-01 07:11:11,0.0,0,0.0,0.0024259460724523,7.48012462670847,3505.52,0.0,0.0,0.0024259470724522,12.0,1.0,-0.2188538498405188,-0.2188538498405188,-0.2196938074096154,0.2684558494878098,0.2838503468984646,0.0296505098851663,0.1071157677682362,0.05263157815187413,0.057486300903428836,0
19559420,1711955471,2024-04-01 07:11:11,0.15,0,462.507681744147,0.0027822475512111,8.57873909966,3505.52,0.15,0.15,0.1527822485512111,0.0,0.0,-0.104264767752562,-0.104264767752562,-0.1050195611735852,-0.7720706989145539,-0.7729268195142854,0.2214797596577324,0.002699157040675806,0.12517210418280086,0.13658404777762911,0
19559420,1711955471,2024-04-01 07:11:11,0.0,0,0.0,0.0021688476949067,6.68739146284957,3505.52,0.0,0.0,0.0021688486949067,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.2198898920589689,-0.7720706989145539,-0.7729268195142854,0.0035616032682615,1.6252059881257765e-05,0.052631578285556334,0.012311992909206395,0
19559423,1711955507,2024-04-01 07:11:47,0.5,0,1541.69227248049,0.0439020410218958,135.366874779157,3505.52,0.5,0.5,0.5439020420218957,36.0,3.0,0.1631097571193371,0.1631097571193371,0.1932809893396159,2.3495089462925374,2.397404679723965,0.5697936115526866,0.3306051430712065,0.3349271452794307,0.4510637777535914,0
19559423,1711955507,2024-04-01 07:11:47,0.03,0,92.5015363488294,0.0005085629108698,1.56809501951651,3505.52,0.03,0.03,0.0305085639108698,0.0,0.0,-0.1959360334229274,-0.1959360334229274,-0.1982756633969701,-0.7720706989145539,-0.7729268195142854,0.2262703572641191,0.0005369205084795594,0.02811430473622092,0.11891911573184759,0
19559423,1711955507,2024-04-01 07:11:47,0.0,0,0.0,0.0033500843848384,10.3295984165261,3505.52,0.0,0.0,0.0033500853848384,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.2189889825146928,-0.7720706989145539,-0.7729268195142854,0.0018335095803424,2.679432380039743e-05,0.052631578653671754,0.011451108818045671,0
19559423,1711955507,2024-04-01 07:11:47,0.0,0,0.0,0.0039118924179337,12.0618686230069,3505.52,0.0,0.0,0.0039118934179337,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.2185605008874452,-0.7720706989145539,-0.7729268195142854,0.0029964619346862,3.180833039811483e-05,0.05263157854595356,0.012034089175653247,0
19559423,1711955507,2024-04-01 07:11:47,0.2,0,616.676908992196,0.00248347286241,7.65750184178502,3505.52,0.2,0.2,0.20248347386241,0.0,0.0,-0.0660684070565764,-0.0660684070565764,-0.0671132646398545,-0.7720706989145539,-0.7729268195142854,0.2133418865765127,0.003588967388805986,0.10470910353599508,0.12868945421209715,0
19559424,1711955519,2024-04-01 07:11:59,0.1429999999999999,0,440.92398992942,0.0027697959073547,8.54034589343378,3505.52,0.1429999999999999,0.1429999999999999,0.1457697969073546,12.0,1.0,-0.1096122582500001,-0.1096122582500001,-0.1103678412165034,0.2684558494878098,0.2838503468984646,0.2200956606238817,0.10967132031948362,0.04900476161341076,0.1527501787304681,0
19559424,1711955519,2024-04-01 07:11:59,0.5098234181979628,0,1571.98164833078,0.0047611914388941,14.6805840982868,3505.52,0.5098234181979628,0.5098234181979628,0.5145846106368569,0.0,0.0,0.170614133614475,0.170614133614475,0.1709210728439923,-0.7720706989145539,-0.7729268195142854,0.307111369503349,0.009139500023118021,0.21692952132620846,0.1996834390238516,0
19559425,1711955531,2024-04-01 07:12:11,0.0,0,0.0,0.0044818853351289,13.8193759746239,3505.52,0.0,0.0,0.0044818863351289,12.0,1.0,-0.2188538498405188,-0.2188538498405188,-0.2181257767854529,0.2684558494878098,0.2838503468984646,0.034952083133723,0.10713411655006255,0.05263157894217997,0.060142592320316254,0
19559426,1711955543,2024-04-01 07:12:23,0.5,0,1541.69227248049,0.0019908787956043,6.13864490925684,3505.52,0.5,0.5,0.5019908797956043,12.0,1.0,0.1631097571193371,0.1631097571193371,0.1613160441400632,0.2684558494878098,0.2838503468984646,0.2830705312781605,0.11603665332394464,0.15866793245784283,0.20807984812783223,0
19559426,1711955543,2024-04-01 07:12:23,0.0,0,0.0,0.0024426226999121,7.5315450820799,3505.52,0.0,0.0,0.002442623699912,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.2196810884236806,-0.7720706989145539,-0.7729268195142854,0.0008276676070969,1.86954384029633e-05,0.0526315790235234,0.01094575823977402,0
19559426,1711955543,2024-04-01 07:12:23,0.9,0,2775.04609046488,0.0024224275227704,7.46927558499863,3505.52,0.9,0.9,0.9024224285227704,0.0,0.0,0.4686806426872218,0.4686806426872218,0.466718515255656,-0.7720706989145539,-0.7729268195142854,0.3947821218226494,0.01608309837585429,0.24785097215289864,0.2517861848546607,0
19559427,1711955555,2024-04-01 07:12:35,0.15,0,462.507681744147,0.0030223715079027,9.31913359659774,3505.52,0.15,0.15,0.1530223725079026,12.0,1.0,-0.104264767752562,-0.104264767752562,-0.104836422632227,0.2684558494878098,0.2838503468984646,0.2132100033341205,0.10979852125625537,0.003023191656989416,0.1401491963753347,0
19559428,1711955567,2024-04-01 07:12:47,15.0,0,46250.7681744147,0.0026242047782791,8.09143245615869,3505.52,15.0,15.0,15.00262420577828,12.0,1.0,11.240054358955158,11.240054358955158,11.220707504610631,0.2684558494878098,0.2838503468984646,0.9568390040403616,0.3748605900934538,0.8205436686473291,0.7549864127776829,1
19559428,1711955567,2024-04-01 07:12:47,0.05,0,154.169227248049,0.000602879919417,1.85891062599796,3505.52,0.05,0.05,0.050602880919417,0.0,0.0,-0.1806574891445332,-0.1806574891445332,-0.1829500625813067,-0.7720706989145539,-0.7729268195142854,0.2409107327659144,0.0008947530031561301,0.04972902098613495,0.13066959648113102,0
